City,Year_Month,Price
"Tulsa, OK",2005-03,63.0
"Tulsa, OK",2005-04,63.0
"Tulsa, OK",2005-05,64.0
"Tulsa, OK",2005-06,64.0
"Tulsa, OK",2005-07,64.0
"Tulsa, OK",2005-08,64.0
"Tulsa, OK",2005-09,64.0
"Tulsa, OK",2005-10,64.0
"Tulsa, OK",2005-11,64.0
"Tulsa, OK",2005-12,64.0
"Tulsa, OK",2006-01,65.0
"Tulsa, OK",2006-02,65.0
"Tulsa, OK",2006-03,65.0
"Tulsa, OK",2006-04,65.0
"Tulsa, OK",2006-05,65.0
"Tulsa, OK",2006-06,65.0
"Tulsa, OK",2006-07,65.0
"Tulsa, OK",2006-08,66.0
"Tulsa, OK",2006-09,66.0
"Tulsa, OK",2006-10,66.0
"Tulsa, OK",2006-11,66.0
"Tulsa, OK",2006-12,66.0
"Tulsa, OK",2007-01,66.0
"Tulsa, OK",2007-02,66.0
"Tulsa, OK",2007-03,66.0
"Tulsa, OK",2007-04,66.0
"Tulsa, OK",2007-05,66.0
"Tulsa, OK",2007-06,66.0
"Tulsa, OK",2007-07,66.0
"Tulsa, OK",2007-08,66.0
"Tulsa, OK",2007-09,66.0
"Tulsa, OK",2007-10,66.0
"Tulsa, OK",2007-11,66.0
"Tulsa, OK",2007-12,66.0
"Tulsa, OK",2008-01,66.0
"Tulsa, OK",2008-02,66.0
"Tulsa, OK",2008-03,66.0
"Tulsa, OK",2008-04,66.0
"Tulsa, OK",2008-05,65.0
"Tulsa, OK",2008-06,65.0
"Tulsa, OK",2008-07,65.0
"Tulsa, OK",2008-08,65.0
"Tulsa, OK",2008-09,65.0
"Tulsa, OK",2008-10,65.0
"Tulsa, OK",2008-11,65.0
"Tulsa, OK",2008-12,65.0
"Tulsa, OK",2009-01,65.0
"Tulsa, OK",2009-02,65.0
"Tulsa, OK",2009-03,65.0
"Tulsa, OK",2009-04,65.0
"Tulsa, OK",2009-05,65.0
"Tulsa, OK",2009-06,64.0
"Tulsa, OK",2009-07,64.0
"Tulsa, OK",2009-08,64.0
"Tulsa, OK",2009-09,64.0
"Tulsa, OK",2009-10,64.0
"Tulsa, OK",2009-11,64.0
"Tulsa, OK",2009-12,64.0
"Tulsa, OK",2010-01,64.0
"Tulsa, OK",2010-02,64.0
"Tulsa, OK",2010-03,65.0
"Tulsa, OK",2010-04,65.0
"Tulsa, OK",2010-05,65.0
"Tulsa, OK",2010-06,64.0
"Tulsa, OK",2010-07,64.0
"Tulsa, OK",2010-08,64.0
"Tulsa, OK",2010-09,64.0
"Tulsa, OK",2010-10,63.0
"Tulsa, OK",2010-11,63.0
"Tulsa, OK",2010-12,63.0
"Tulsa, OK",2011-01,63.0
"Tulsa, OK",2011-02,63.0
"Tulsa, OK",2011-03,62.0
"Tulsa, OK",2011-04,62.0
"Tulsa, OK",2011-05,62.0
"Tulsa, OK",2011-06,62.0
"Tulsa, OK",2011-07,61.0
"Tulsa, OK",2011-08,61.0
"Tulsa, OK",2011-09,61.0
"Tulsa, OK",2011-10,61.0
"Tulsa, OK",2011-11,61.0
"Tulsa, OK",2011-12,61.0
"Tulsa, OK",2012-01,61.0
"Tulsa, OK",2012-02,61.0
"Tulsa, OK",2012-03,61.0
"Tulsa, OK",2012-04,61.0
"Tulsa, OK",2012-05,61.0
"Tulsa, OK",2012-06,61.0
"Tulsa, OK",2012-07,61.0
"Tulsa, OK",2012-08,61.0
"Tulsa, OK",2012-09,61.0
"Tulsa, OK",2012-10,61.0
"Tulsa, OK",2012-11,61.0
"Tulsa, OK",2012-12,61.0
"Tulsa, OK",2013-01,62.0
"Tulsa, OK",2013-02,62.0
"Tulsa, OK",2013-03,62.0
"Tulsa, OK",2013-04,62.0
"Tulsa, OK",2013-05,62.0
"Tulsa, OK",2013-06,63.0
"Tulsa, OK",2013-07,63.0
"Tulsa, OK",2013-08,63.0
"Tulsa, OK",2013-09,63.0
"Tulsa, OK",2013-10,63.0
"Tulsa, OK",2013-11,63.0
"Tulsa, OK",2013-12,63.0
"Tulsa, OK",2014-01,63.0
"Tulsa, OK",2014-02,63.0
"Tulsa, OK",2014-03,63.0
"Tulsa, OK",2014-04,63.0
"Tulsa, OK",2014-05,63.0
"Tulsa, OK",2014-06,63.0
"Tulsa, OK",2014-07,63.0
"Tulsa, OK",2014-08,64.0
"Tulsa, OK",2014-09,64.0
"Tulsa, OK",2014-10,64.0
"Tulsa, OK",2014-11,65.0
"Tulsa, OK",2014-12,65.0
"Tulsa, OK",2015-01,65.0
"Tulsa, OK",2015-02,65.0
"Tulsa, OK",2015-03,65.0
"Tulsa, OK",2015-04,65.0
"Tulsa, OK",2015-05,66.0
"Tulsa, OK",2015-06,66.0
"Tulsa, OK",2015-07,66.0
"Tulsa, OK",2015-08,66.0
"Tulsa, OK",2015-09,66.0
"Tulsa, OK",2015-10,66.0
"Tulsa, OK",2015-11,66.0
"Tulsa, OK",2015-12,66.0
"Tulsa, OK",2016-01,66.0
"Tulsa, OK",2016-02,66.0
"Tulsa, OK",2016-03,66.0
"Tulsa, OK",2016-04,66.0
"Tulsa, OK",2016-05,66.0
"Tulsa, OK",2016-06,67.0
"Tulsa, OK",2016-07,67.0
"Tulsa, OK",2016-08,67.0
"Tulsa, OK",2016-09,68.0
"Tulsa, OK",2016-10,68.0
"Tulsa, OK",2016-11,69.0
"Tulsa, OK",2016-12,69.0
"Tulsa, OK",2017-01,70.0
"Tulsa, OK",2017-02,70.0
"Tulsa, OK",2017-03,71.0
"Tulsa, OK",2017-04,72.0
"Tulsa, OK",2017-05,72.0
"Tulsa, OK",2017-06,73.0
"Tulsa, OK",2017-07,73.0
"Tulsa, OK",2017-08,74.0
"Tulsa, OK",2017-09,75.0
"Tulsa, OK",2017-10,75.0
"Tulsa, OK",2017-11,76.0
"Tulsa, OK",2017-12,76.0
"Tulsa, OK",2018-01,76.0
"Tulsa, OK",2018-02,76.0
"Tulsa, OK",2018-03,76.0
"Cleveland, OH",1996-04,37.0
"Cleveland, OH",1996-05,37.0
"Cleveland, OH",1996-06,37.0
"Cleveland, OH",1996-07,37.0
"Cleveland, OH",1996-08,37.0
"Cleveland, OH",1996-09,37.0
"Cleveland, OH",1996-10,37.0
"Cleveland, OH",1996-11,37.0
"Cleveland, OH",1996-12,37.0
"Cleveland, OH",1997-01,37.0
"Cleveland, OH",1997-02,37.0
"Cleveland, OH",1997-03,37.0
"Cleveland, OH",1997-04,37.0
"Cleveland, OH",1997-05,37.0
"Cleveland, OH",1997-06,37.0
"Cleveland, OH",1997-07,37.0
"Cleveland, OH",1997-08,37.0
"Cleveland, OH",1997-09,38.0
"Cleveland, OH",1997-10,38.0
"Cleveland, OH",1997-11,38.0
"Cleveland, OH",1997-12,39.0
"Cleveland, OH",1998-01,39.0
"Cleveland, OH",1998-02,40.0
"Cleveland, OH",1998-03,40.0
"Cleveland, OH",1998-04,40.0
"Cleveland, OH",1998-05,41.0
"Cleveland, OH",1998-06,41.0
"Cleveland, OH",1998-07,42.0
"Cleveland, OH",1998-08,42.0
"Cleveland, OH",1998-09,43.0
"Cleveland, OH",1998-10,43.0
"Cleveland, OH",1998-11,43.0
"Cleveland, OH",1998-12,44.0
"Cleveland, OH",1999-01,44.0
"Cleveland, OH",1999-02,45.0
"Cleveland, OH",1999-03,45.0
"Cleveland, OH",1999-04,46.0
"Cleveland, OH",1999-05,46.0
"Cleveland, OH",1999-06,46.0
"Cleveland, OH",1999-07,47.0
"Cleveland, OH",1999-08,47.0
"Cleveland, OH",1999-09,47.0
"Cleveland, OH",1999-10,47.0
"Cleveland, OH",1999-11,48.0
"Cleveland, OH",1999-12,48.0
"Cleveland, OH",2000-01,49.0
"Cleveland, OH",2000-02,49.0
"Cleveland, OH",2000-03,49.0
"Cleveland, OH",2000-04,49.0
"Cleveland, OH",2000-05,49.0
"Cleveland, OH",2000-06,49.0
"Cleveland, OH",2000-07,50.0
"Cleveland, OH",2000-08,50.0
"Cleveland, OH",2000-09,50.0
"Cleveland, OH",2000-10,51.0
"Cleveland, OH",2000-11,51.0
"Cleveland, OH",2000-12,51.0
"Cleveland, OH",2001-01,51.0
"Cleveland, OH",2001-02,51.0
"Cleveland, OH",2001-03,52.0
"Cleveland, OH",2001-04,52.0
"Cleveland, OH",2001-05,52.0
"Cleveland, OH",2001-06,52.0
"Cleveland, OH",2001-07,53.0
"Cleveland, OH",2001-08,53.0
"Cleveland, OH",2001-09,53.0
"Cleveland, OH",2001-10,53.0
"Cleveland, OH",2001-11,53.0
"Cleveland, OH",2001-12,54.0
"Cleveland, OH",2002-01,54.0
"Cleveland, OH",2002-02,54.0
"Cleveland, OH",2002-03,54.0
"Cleveland, OH",2002-04,54.0
"Cleveland, OH",2002-05,54.0
"Cleveland, OH",2002-06,54.0
"Cleveland, OH",2002-07,55.0
"Cleveland, OH",2002-08,55.0
"Cleveland, OH",2002-09,55.0
"Cleveland, OH",2002-10,55.0
"Cleveland, OH",2002-11,55.0
"Cleveland, OH",2002-12,56.0
"Cleveland, OH",2003-01,56.0
"Cleveland, OH",2003-02,56.0
"Cleveland, OH",2003-03,57.0
"Cleveland, OH",2003-04,57.0
"Cleveland, OH",2003-05,58.0
"Cleveland, OH",2003-06,58.0
"Cleveland, OH",2003-07,58.0
"Cleveland, OH",2003-08,58.0
"Cleveland, OH",2003-09,59.0
"Cleveland, OH",2003-10,59.0
"Cleveland, OH",2003-11,59.0
"Cleveland, OH",2003-12,60.0
"Cleveland, OH",2004-01,60.0
"Cleveland, OH",2004-02,61.0
"Cleveland, OH",2004-03,61.0
"Cleveland, OH",2004-04,61.0
"Cleveland, OH",2004-05,61.0
"Cleveland, OH",2004-06,62.0
"Cleveland, OH",2004-07,62.0
"Cleveland, OH",2004-08,62.0
"Cleveland, OH",2004-09,63.0
"Cleveland, OH",2004-10,63.0
"Cleveland, OH",2004-11,63.0
"Cleveland, OH",2004-12,64.0
"Cleveland, OH",2005-01,64.0
"Cleveland, OH",2005-02,65.0
"Cleveland, OH",2005-03,65.0
"Cleveland, OH",2005-04,65.0
"Cleveland, OH",2005-05,66.0
"Cleveland, OH",2005-06,66.0
"Cleveland, OH",2005-07,67.0
"Cleveland, OH",2005-08,67.0
"Cleveland, OH",2005-09,67.0
"Cleveland, OH",2005-10,68.0
"Cleveland, OH",2005-11,68.0
"Cleveland, OH",2005-12,68.0
"Cleveland, OH",2006-01,68.0
"Cleveland, OH",2006-02,68.0
"Cleveland, OH",2006-03,68.0
"Cleveland, OH",2006-04,68.0
"Cleveland, OH",2006-05,68.0
"Cleveland, OH",2006-06,68.0
"Cleveland, OH",2006-07,68.0
"Cleveland, OH",2006-08,68.0
"Cleveland, OH",2006-09,68.0
"Cleveland, OH",2006-10,68.0
"Cleveland, OH",2006-11,67.0
"Cleveland, OH",2006-12,67.0
"Cleveland, OH",2007-01,67.0
"Cleveland, OH",2007-02,67.0
"Cleveland, OH",2007-03,67.0
"Cleveland, OH",2007-04,66.0
"Cleveland, OH",2007-05,66.0
"Cleveland, OH",2007-06,65.0
"Cleveland, OH",2007-07,64.0
"Cleveland, OH",2007-08,63.0
"Cleveland, OH",2007-09,62.0
"Cleveland, OH",2007-10,62.0
"Cleveland, OH",2007-11,60.0
"Cleveland, OH",2007-12,59.0
"Cleveland, OH",2008-01,58.0
"Cleveland, OH",2008-02,57.0
"Cleveland, OH",2008-03,55.0
"Cleveland, OH",2008-04,54.0
"Cleveland, OH",2008-05,52.0
"Cleveland, OH",2008-06,51.0
"Cleveland, OH",2008-07,50.0
"Cleveland, OH",2008-08,49.0
"Cleveland, OH",2008-09,48.0
"Cleveland, OH",2008-10,47.0
"Cleveland, OH",2008-11,46.0
"Cleveland, OH",2008-12,44.0
"Cleveland, OH",2009-01,43.0
"Cleveland, OH",2009-02,42.0
"Cleveland, OH",2009-03,41.0
"Cleveland, OH",2009-04,39.0
"Cleveland, OH",2009-05,38.0
"Cleveland, OH",2009-06,37.0
"Cleveland, OH",2009-07,36.0
"Cleveland, OH",2009-08,35.0
"Cleveland, OH",2009-09,33.0
"Cleveland, OH",2009-10,33.0
"Cleveland, OH",2009-11,32.0
"Cleveland, OH",2009-12,32.0
"Cleveland, OH",2010-01,32.0
"Cleveland, OH",2010-02,32.0
"Cleveland, OH",2010-03,32.0
"Cleveland, OH",2010-04,32.0
"Cleveland, OH",2010-05,33.0
"Cleveland, OH",2010-06,33.0
"Cleveland, OH",2010-07,33.0
"Cleveland, OH",2010-08,33.0
"Cleveland, OH",2010-09,33.0
"Cleveland, OH",2010-10,32.0
"Cleveland, OH",2010-11,32.0
"Cleveland, OH",2010-12,31.0
"Cleveland, OH",2011-01,30.0
"Cleveland, OH",2011-02,29.0
"Cleveland, OH",2011-03,29.0
"Cleveland, OH",2011-04,29.0
"Cleveland, OH",2011-05,29.0
"Cleveland, OH",2011-06,28.0
"Cleveland, OH",2011-07,27.0
"Cleveland, OH",2011-08,26.0
"Cleveland, OH",2011-09,26.0
"Cleveland, OH",2011-10,25.0
"Cleveland, OH",2011-11,25.0
"Cleveland, OH",2011-12,24.0
"Cleveland, OH",2012-01,23.0
"Cleveland, OH",2012-02,23.0
"Cleveland, OH",2012-03,22.0
"Cleveland, OH",2012-04,22.0
"Cleveland, OH",2012-05,22.0
"Cleveland, OH",2012-06,22.0
"Cleveland, OH",2012-07,21.0
"Cleveland, OH",2012-08,22.0
"Cleveland, OH",2012-09,22.0
"Cleveland, OH",2012-10,22.0
"Cleveland, OH",2012-11,22.0
"Cleveland, OH",2012-12,22.0
"Cleveland, OH",2013-01,23.0
"Cleveland, OH",2013-02,23.0
"Cleveland, OH",2013-03,22.0
"Cleveland, OH",2013-04,22.0
"Cleveland, OH",2013-05,22.0
"Cleveland, OH",2013-06,22.0
"Cleveland, OH",2013-07,22.0
"Cleveland, OH",2013-08,22.0
"Cleveland, OH",2013-09,22.0
"Cleveland, OH",2013-10,22.0
"Cleveland, OH",2013-11,22.0
"Cleveland, OH",2013-12,22.0
"Cleveland, OH",2014-01,22.0
"Cleveland, OH",2014-02,22.0
"Cleveland, OH",2014-03,22.0
"Cleveland, OH",2014-04,23.0
"Cleveland, OH",2014-05,23.0
"Cleveland, OH",2014-06,23.0
"Cleveland, OH",2014-07,23.0
"Cleveland, OH",2014-08,23.0
"Cleveland, OH",2014-09,23.0
"Cleveland, OH",2014-10,23.0
"Cleveland, OH",2014-11,23.0
"Cleveland, OH",2014-12,23.0
"Cleveland, OH",2015-01,23.0
"Cleveland, OH",2015-02,23.0
"Cleveland, OH",2015-03,23.0
"Cleveland, OH",2015-04,23.0
"Cleveland, OH",2015-05,23.0
"Cleveland, OH",2015-06,23.0
"Cleveland, OH",2015-07,24.0
"Cleveland, OH",2015-08,24.0
"Cleveland, OH",2015-09,25.0
"Cleveland, OH",2015-10,26.0
"Cleveland, OH",2015-11,26.0
"Cleveland, OH",2015-12,26.0
"Cleveland, OH",2016-01,26.0
"Cleveland, OH",2016-02,27.0
"Cleveland, OH",2016-03,27.0
"Cleveland, OH",2016-04,27.0
"Cleveland, OH",2016-05,27.0
"Cleveland, OH",2016-06,28.0
"Cleveland, OH",2016-07,28.0
"Cleveland, OH",2016-08,28.0
"Cleveland, OH",2016-09,28.0
"Cleveland, OH",2016-10,28.0
"Cleveland, OH",2016-11,28.0
"Cleveland, OH",2016-12,28.0
"Cleveland, OH",2017-01,29.0
"Cleveland, OH",2017-02,29.0
"Cleveland, OH",2017-03,29.0
"Cleveland, OH",2017-04,29.0
"Cleveland, OH",2017-05,30.0
"Cleveland, OH",2017-06,30.0
"Cleveland, OH",2017-07,30.0
"Cleveland, OH",2017-08,31.0
"Cleveland, OH",2017-09,31.0
"Cleveland, OH",2017-10,32.0
"Cleveland, OH",2017-11,32.0
"Cleveland, OH",2017-12,33.0
"Cleveland, OH",2018-01,33.0
"Cleveland, OH",2018-02,34.0
"Cleveland, OH",2018-03,34.0
"Honolulu, HI",1996-04,245.0
"Honolulu, HI",1996-05,243.0
"Honolulu, HI",1996-06,242.0
"Honolulu, HI",1996-07,243.0
"Honolulu, HI",1996-08,243.0
"Honolulu, HI",1996-09,243.0
"Honolulu, HI",1996-10,242.0
"Honolulu, HI",1996-11,242.0
"Honolulu, HI",1996-12,241.0
"Honolulu, HI",1997-01,241.0
"Honolulu, HI",1997-02,240.0
"Honolulu, HI",1997-03,238.0
"Honolulu, HI",1997-04,237.0
"Honolulu, HI",1997-05,237.0
"Honolulu, HI",1997-06,236.0
"Honolulu, HI",1997-07,236.0
"Honolulu, HI",1997-08,235.0
"Honolulu, HI",1997-09,233.0
"Honolulu, HI",1997-10,232.0
"Honolulu, HI",1997-11,231.0
"Honolulu, HI",1997-12,230.0
"Honolulu, HI",1998-01,229.0
"Honolulu, HI",1998-02,228.0
"Honolulu, HI",1998-03,228.0
"Honolulu, HI",1998-04,228.0
"Honolulu, HI",1998-05,228.0
"Honolulu, HI",1998-06,228.0
"Honolulu, HI",1998-07,227.0
"Honolulu, HI",1998-08,226.0
"Honolulu, HI",1998-09,224.0
"Honolulu, HI",1998-10,224.0
"Honolulu, HI",1998-11,223.0
"Honolulu, HI",1998-12,222.0
"Honolulu, HI",1999-01,222.0
"Honolulu, HI",1999-02,222.0
"Honolulu, HI",1999-03,221.0
"Honolulu, HI",1999-04,220.0
"Honolulu, HI",1999-05,219.0
"Honolulu, HI",1999-06,218.0
"Honolulu, HI",1999-07,218.0
"Honolulu, HI",1999-08,217.0
"Honolulu, HI",1999-09,217.0
"Honolulu, HI",1999-10,217.0
"Honolulu, HI",1999-11,218.0
"Honolulu, HI",1999-12,220.0
"Honolulu, HI",2000-01,223.0
"Honolulu, HI",2000-02,227.0
"Honolulu, HI",2000-03,230.0
"Honolulu, HI",2000-04,232.0
"Honolulu, HI",2000-05,234.0
"Honolulu, HI",2000-06,236.0
"Honolulu, HI",2000-07,237.0
"Honolulu, HI",2000-08,238.0
"Honolulu, HI",2000-09,239.0
"Honolulu, HI",2000-10,240.0
"Honolulu, HI",2000-11,240.0
"Honolulu, HI",2000-12,241.0
"Honolulu, HI",2001-01,240.0
"Honolulu, HI",2001-02,239.0
"Honolulu, HI",2001-03,239.0
"Honolulu, HI",2001-04,239.0
"Honolulu, HI",2001-05,239.0
"Honolulu, HI",2001-06,239.0
"Honolulu, HI",2001-07,240.0
"Honolulu, HI",2001-08,241.0
"Honolulu, HI",2001-09,243.0
"Honolulu, HI",2001-10,245.0
"Honolulu, HI",2001-11,247.0
"Honolulu, HI",2001-12,249.0
"Honolulu, HI",2002-01,251.0
"Honolulu, HI",2002-02,252.0
"Honolulu, HI",2002-03,254.0
"Honolulu, HI",2002-04,255.0
"Honolulu, HI",2002-05,256.0
"Honolulu, HI",2002-06,257.0
"Honolulu, HI",2002-07,259.0
"Honolulu, HI",2002-08,262.0
"Honolulu, HI",2002-09,265.0
"Honolulu, HI",2002-10,268.0
"Honolulu, HI",2002-11,270.0
"Honolulu, HI",2002-12,273.0
"Honolulu, HI",2003-01,277.0
"Honolulu, HI",2003-02,280.0
"Honolulu, HI",2003-03,285.0
"Honolulu, HI",2003-04,289.0
"Honolulu, HI",2003-05,293.0
"Honolulu, HI",2003-06,298.0
"Honolulu, HI",2003-07,301.0
"Honolulu, HI",2003-08,305.0
"Honolulu, HI",2003-09,309.0
"Honolulu, HI",2003-10,314.0
"Honolulu, HI",2003-11,319.0
"Honolulu, HI",2003-12,324.0
"Honolulu, HI",2004-01,328.0
"Honolulu, HI",2004-02,333.0
"Honolulu, HI",2004-03,339.0
"Honolulu, HI",2004-04,345.0
"Honolulu, HI",2004-05,352.0
"Honolulu, HI",2004-06,361.0
